datetime,1_A_Wind,3_C_Wind,3_C_Wind_1,3_C_Wind_2,1_A_Wind_Cand,2_B_Wind_Cand,3_C_Wind_Cand
2007-06-13 01:00:00,4.47,12.49,9.05,3.02,3.11,6.93,8.14
2007-06-13 02:00:00,3.91,14.5,8.07,3.48,2.88,7.28,7.88
2007-06-13 03:00:00,3.63,15.96,10.31,5.51,4.32,6.8100000000000005,7.35
2007-06-13 04:00:00,2.71,15.82,9.69,6.41,4.32,3.5500000000000003,2.3000000000000003
2007-06-13 05:00:00,1.37,15.13,7.86,7.930000000000001,3.75,6.24,0.44
2007-06-13 06:00:00,1.0,13.21,7.390000000000001,1.75,3.63,6.98,0.66
2007-06-13 07:00:00,1.0,12.8,6.38,1.07,3.2,6.2700000000000005,1.37
2007-06-13 08:00:00,1.62,13.24,6.4,1.19,4.5,6.38,1.37
2007-06-13 09:00:00,2.51,13.18,6.36,2.03,4.09,5.91,0.93
2007-06-13 10:00:00,2.62,12.22,5.66,2.41,3.46,4.95,0.85
2007-06-13 11:00:00,2.21,11.34,4.13,2.47,2.8000000000000003,4.0200000000000005,0.75
2007-06-13 12:00:00,2.13,9.34,3.69,1.79,2.73,3.08,1.31
2007-06-13 13:00:00,2.3000000000000003,4.89,3.34,1.56,2.74,2.07,1.4
2007-06-13 14:00:00,2.84,1.41,2.17,1.29,2.76,1.45,2.4
2007-06-13 15:00:00,4.04,2.82,1.12,1.19,2.91,1.3,1.96
2007-06-13 16:00:00,4.58,2.18,0.49,1.38,1.97,1.8,1.11
2007-06-13 17:00:00,5.11,2.01,1.04,2.65,1.43,0.73,0.77
2007-06-13 18:00:00,5.58,2.24,1.62,3.77,1.48,4.53,1.73
2007-06-13 19:00:00,5.98,3.26,2.54,3.67,1.69,4.44,2.96
2007-06-13 20:00:00,5.51,2.92,2.98,4.37,1.4,5.15,2.84
2007-06-13 21:00:00,5.1000000000000005,2.49,2.08,5.08,2.3000000000000003,4.89,3.44
2007-06-13 22:00:00,5.08,2.26,1.87,4.95,2.28,4.41,2.86
2007-06-13 23:00:00,4.61,3.0500000000000003,6.3100000000000005,4.55,1.74,4.25,3.49
2007-06-14 00:00:00,4.07,2.48,8.65,4.5600000000000005,2.33,3.18,8.73
2007-06-14 01:00:00,3.12,10.63,8.9,4.23,2.43,5.34,6.94
2007-06-14 02:00:00,1.91,14.14,9.22,3.42,4.18,5.82,2.68
2007-06-14 03:00:00,0.97,16.4,10.91,3.94,7.83,3.08,1.72
2007-06-14 04:00:00,1.18,15.86,10.02,3.6,8.68,6.58,1.79
2007-06-14 05:00:00,2.16,14.8,8.4,2.58,9.38,6.41,2.07
2007-06-14 06:00:00,4.57,15.06,7.99,1.78,9.88,6.66,1.39
2007-06-14 07:00:00,2.0,14.33,7.87,2.21,8.99,4.86,2.28
2007-06-14 08:00:00,1.01,12.75,7.57,3.09,8.31,4.98,2.1
2007-06-14 09:00:00,0.63,13.7,6.390000000000001,3.16,6.5600000000000005,4.75,1.74
2007-06-14 10:00:00,0.49,11.8,6.13,3.88,6.140000000000001,4.53,1.19
2007-06-14 11:00:00,0.96,6.99,4.73,4.13,5.0200000000000005,5.09,1.57
2007-06-14 12:00:00,1.65,5.5200000000000005,3.76,2.92,3.83,5.1000000000000005,1.3
2007-06-14 13:00:00,1.78,1.87,3.2,2.22,2.94,4.65,2.02
2007-06-14 14:00:00,2.31,1.65,2.5,1.71,1.68,4.4,2.43
2007-06-14 15:00:00,2.84,2.1,1.53,0.75,0.94,3.84,2.02
2007-06-14 16:00:00,4.04,2.06,1.18,0.63,4.46,4.0200000000000005,1.7
2007-06-14 17:00:00,4.71,1.7,1.19,1.62,2.98,2.95,1.06
2007-06-14 18:00:00,5.0600000000000005,2.28,0.91,2.87,2.68,2.36,1.19
2007-06-14 19:00:00,5.21,3.1,0.59,4.55,4.3,2.84,2.58
2007-06-14 20:00:00,5.5,4.22,3.69,5.71,4.11,4.18,3.02
2007-06-14 21:00:00,6.15,4.7700000000000005,7.92,6.49,3.94,7.96,7.15
2007-06-14 22:00:00,6.18,5.32,9.17,6.34,4.65,8.8,8.09
2007-06-14 23:00:00,8.8,9.09,9.88,5.43,4.5,8.14,8.97
2007-06-15 00:00:00,5.72,11.36,10.4,5.69,4.87,9.75,9.57
2007-06-15 01:00:00,8.51,12.56,10.72,5.5,5.53,10.02,8.73
2007-06-15 02:00:00,9.26,14.94,10.7,12.92,6.99,11.27,8.19
2007-06-15 03:00:00,9.68,16.54,10.95,11.28,10.33,12.74,8.620000000000001
2007-06-15 04:00:00,10.05,17.3,11.21,9.28,10.9,6.5600000000000005,9.46
2007-06-15 05:00:00,10.46,14.73,10.38,7.0200000000000005,11.37,7.34,7.53
2007-06-15 06:00:00,11.31,12.67,9.85,3.49,11.51,6.67,7.82
2007-06-15 07:00:00,11.4,13.54,10.33,4.39,10.57,7.95,9.14
2007-06-15 08:00:00,11.66,8.27,10.57,4.72,9.46,8.76,8.790000000000001
2007-06-15 09:00:00,11.57,4.96,9.93,4.29,10.32,9.42,8.35
2007-06-15 10:00:00,11.69,3.34,7.97,4.3100000000000005,9.22,8.75,6.51
2007-06-15 11:00:00,11.57,2.33,8.47,4.1,8.31,8.35,6.99
2007-06-15 12:00:00,11.15,2.07,7.99,4.15,8.66,7.62,6.8100000000000005
2007-06-15 13:00:00,10.77,1.59,7.58,4.05,6.46,7.46,7.7
2007-06-15 14:00:00,10.49,2.21,6.13,3.74,5.83,6.32,4.3500000000000005
2007-06-15 15:00:00,8.94,3.31,6.84,2.86,4.29,6.51,5.14
2007-06-15 16:00:00,3.6,2.69,7.46,3.65,3.44,6.92,4.97
2007-06-15 17:00:00,2.69,2.14,8.120000000000001,5.11,4.82,7.16,5.6000000000000005
2007-06-15 18:00:00,6.26,0.98,8.8,5.92,5.59,9.42,7.28
2007-06-15 19:00:00,7.99,5.62,9.32,6.24,6.0600000000000005,9.17,9.92
2007-06-15 20:00:00,10.03,7.17,10.34,7.42,6.12,9.38,11.7
2007-06-15 21:00:00,11.14,7.69,11.04,7.67,6.05,10.54,11.37
2007-06-15 22:00:00,12.77,9.33,11.98,7.98,6.54,11.39,11.84
2007-06-15 23:00:00,13.71,12.0,11.9,8.85,6.82,11.97,11.69
2007-06-16 00:00:00,14.74,13.92,12.32,10.63,7.33,11.23,11.19
2007-06-16 01:00:00,15.25,15.16,12.27,12.6,7.33,11.69,10.8
2007-06-16 02:00:00,15.97,15.67,11.42,12.97,6.55,12.8,10.58
2007-06-16 03:00:00,15.94,15.59,12.38,11.11,6.59,13.4,9.59
2007-06-16 04:00:00,16.23,12.18,12.37,9.07,7.08,14.58,6.7700000000000005
2007-06-16 05:00:00,16.72,12.26,12.68,6.84,9.34,13.39,7.73
2007-06-16 06:00:00,16.96,13.72,12.44,6.43,7.54,12.41,7.54
2007-06-16 07:00:00,16.990000000000002,14.08,12.15,6.08,7.25,11.08,8.24
2007-06-16 08:00:00,16.95,12.14,12.64,6.99,8.65,9.05,9.95
2007-06-16 09:00:00,16.18,9.25,12.86,6.48,7.8,9.87,10.94
2007-06-16 10:00:00,15.9,6.8100000000000005,13.51,6.9,5.83,10.2,10.25
2007-06-16 11:00:00,15.78,3.56,12.91,6.32,6.82,9.8,10.71
2007-06-16 12:00:00,15.49,4.4,12.9,6.140000000000001,7.18,9.96,8.98
2007-06-16 13:00:00,15.75,5.1000000000000005,12.34,7.01,6.99,9.6,8.870000000000001
2007-06-16 14:00:00,16.97,4.01,10.1,5.91,6.1000000000000005,8.46,7.01
2007-06-16 15:00:00,15.05,10.79,10.22,5.26,6.37,8.33,7.1000000000000005
2007-06-16 16:00:00,15.37,13.91,10.98,7.75,7.01,8.22,9.86
2007-06-16 17:00:00,14.3,13.8,10.74,9.01,7.66,8.51,10.47
2007-06-16 18:00:00,14.01,13.45,10.46,10.21,7.73,8.3,9.86
2007-06-16 19:00:00,14.47,14.67,10.7,11.11,7.61,8.78,9.45
2007-06-16 20:00:00,15.05,15.62,10.85,12.44,7.63,9.71,9.68
2007-06-16 21:00:00,15.59,16.63,10.93,13.32,7.41,10.64,10.03
2007-06-16 22:00:00,15.31,16.96,11.47,14.7,8.71,11.73,9.79
2007-06-16 23:00:00,16.4,17.27,11.76,14.11,9.09,13.27,9.58
2007-06-17 00:00:00,16.740000000000002,18.45,13.21,14.48,9.23,14.17,9.82
2007-06-17 01:00:00,17.96,19.13,12.87,15.45,10.63,14.56,9.86
2007-06-17 02:00:00,18.67,20.91,12.36,13.91,9.26,15.36,10.96
2007-06-17 03:00:00,19.36,20.23,14.04,11.55,9.95,16.26,11.18
2007-06-17 04:00:00,19.44,20.62,14.22,8.88,12.13,15.85,8.9
2007-06-17 05:00:00,19.61,21.82,13.08,7.73,11.35,15.14,12.63
2007-06-17 06:00:00,20.24,18.94,12.56,7.28,12.68,14.47,11.46
2007-06-17 07:00:00,19.88,17.52,13.67,6.87,13.66,12.4,9.04
2007-06-17 08:00:00,20.14,11.73,13.73,5.44,14.39,11.96,9.32
2007-06-17 09:00:00,20.58,13.68,13.3,4.89,14.97,11.35,8.39
2007-06-17 10:00:00,20.36,6.46,12.78,3.88,14.3,9.81,9.34
2007-06-17 11:00:00,20.63,4.6000000000000005,12.75,4.3,14.59,10.21,8.47
2007-06-17 12:00:00,20.4,5.78,11.87,4.71,12.54,10.5,5.65
2007-06-17 13:00:00,19.71,5.4,8.4,6.26,14.21,10.03,5.07
2007-06-17 14:00:00,18.74,4.55,6.23,4.09,9.89,9.52,4.49
2007-06-17 15:00:00,17.64,2.36,7.12,3.84,10.14,10.26,4.24
2007-06-17 16:00:00,16.72,2.26,8.03,2.5,9.75,9.78,3.17
2007-06-17 17:00:00,16.45,2.16,7.640000000000001,1.57,8.88,8.65,3.23
2007-06-17 18:00:00,13.8,1.78,7.32,4.45,8.32,8.040000000000001,3.3200000000000003
2007-06-17 19:00:00,13.6,2.25,7.9,5.21,9.38,7.79,2.62
2007-06-17 20:00:00,14.81,2.23,9.58,3.39,9.04,7.19,3.04
2007-06-17 21:00:00,14.25,4.96,10.32,2.59,8.32,6.3500000000000005,2.87
2007-06-17 22:00:00,14.07,9.49,11.25,3.98,9.68,7.36,2.32
2007-06-17 23:00:00,14.92,13.34,11.34,3.92,9.84,8.36,6.36
2007-06-18 00:00:00,15.31,15.68,11.54,5.74,9.92,8.28,4.42
2007-06-18 01:00:00,15.23,17.42,11.84,8.370000000000001,8.5,9.24,4.0
2007-06-18 02:00:00,15.79,19.51,10.23,11.49,10.28,9.3,8.8
2007-06-18 03:00:00,16.01,19.59,10.57,8.63,8.48,9.22,8.56
2007-06-18 04:00:00,16.580000000000002,19.06,10.82,5.8,9.77,9.39,7.640000000000001
2007-06-18 05:00:00,16.57,18.69,10.28,3.46,8.620000000000001,8.93,6.29
2007-06-18 06:00:00,15.87,17.71,9.66,2.51,8.89,8.52,4.09
2007-06-18 07:00:00,15.53,13.67,8.84,3.87,9.34,8.23,1.26
2007-06-18 08:00:00,15.27,10.86,7.68,3.7,8.77,8.64,2.89
2007-06-18 09:00:00,14.69,6.36,7.65,2.69,9.39,7.85,2.35
2007-06-18 10:00:00,13.59,2.64,5.7700000000000005,3.67,8.2,7.59,2.53
2007-06-18 11:00:00,12.85,1.84,5.78,3.51,6.15,7.78,2.36
2007-06-18 12:00:00,11.25,2.26,6.26,2.36,5.99,7.930000000000001,2.02
2007-06-18 13:00:00,10.32,3.21,5.55,1.96,5.71,7.38,2.46
2007-06-18 14:00:00,9.97,3.16,4.23,1.66,4.14,7.03,2.19
2007-06-18 15:00:00,8.540000000000001,2.66,3.45,0.55,2.53,6.32,2.48
2007-06-18 16:00:00,8.290000000000001,2.18,3.01,1.64,2.35,5.84,2.72
2007-06-18 17:00:00,8.52,1.52,3.25,2.76,4.08,4.79,3.34
2007-06-18 18:00:00,8.120000000000001,2.13,3.61,2.64,5.23,3.28,3.09
2007-06-18 19:00:00,9.08,2.22,5.0,3.65,5.6000000000000005,2.66,4.12
2007-06-18 20:00:00,10.12,3.33,7.37,4.48,5.41,3.79,5.55
2007-06-18 21:00:00,10.35,3.31,8.43,3.46,6.3,5.22,6.71
2007-06-18 22:00:00,10.82,5.8100000000000005,9.55,4.94,6.8500000000000005,7.0200000000000005,7.52
2007-06-18 23:00:00,11.77,8.05,10.38,5.28,7.27,8.75,9.23
2007-06-19 00:00:00,12.65,9.27,10.82,6.36,7.22,10.36,9.49
2007-06-19 01:00:00,12.86,7.04,10.92,6.24,6.87,9.32,9.92
2007-06-19 02:00:00,13.27,10.4,11.24,10.55,6.55,7.95,10.38
2007-06-19 03:00:00,13.11,12.79,11.28,8.700000000000001,6.36,6.08,9.95
2007-06-19 04:00:00,12.15,12.37,11.04,6.11,6.41,4.97,10.25
2007-06-19 05:00:00,12.25,5.04,10.78,4.82,7.6,4.59,9.08
2007-06-19 06:00:00,12.6,5.08,9.53,4.01,12.53,3.67,7.96
2007-06-19 07:00:00,12.53,5.0,9.7,4.25,9.99,2.66,8.16
2007-06-19 08:00:00,12.41,4.97,8.67,5.58,9.25,3.26,8.26
2007-06-19 09:00:00,11.63,2.75,7.4,6.82,8.700000000000001,3.72,8.68
2007-06-19 10:00:00,10.7,1.08,6.48,6.16,8.15,3.77,9.05
2007-06-19 11:00:00,10.2,0.52,4.9,5.08,7.23,1.47,8.3
2007-06-19 12:00:00,9.76,1.74,4.41,5.0600000000000005,5.53,1.1,7.84
2007-06-19 13:00:00,9.63,1.2,4.37,5.14,5.07,1.21,6.83
2007-06-19 14:00:00,8.52,1.48,3.0700000000000003,4.76,5.39,0.51,5.64
2007-06-19 15:00:00,8.03,1.07,1.71,3.79,4.9,1.34,4.7
2007-06-19 16:00:00,5.39,0.11,1.46,4.01,4.99,0.31,5.32
2007-06-19 17:00:00,5.08,4.89,2.74,5.4,5.65,1.44,6.09
2007-06-19 18:00:00,4.82,6.5200000000000005,6.58,6.12,5.8500000000000005,2.69,6.7700000000000005
2007-06-19 19:00:00,6.0,7.07,8.040000000000001,6.23,6.05,7.43,7.76
2007-06-19 20:00:00,6.61,8.09,8.48,6.33,6.19,9.02,8.42
2007-06-19 21:00:00,7.68,8.8,9.04,6.74,6.16,9.9,8.69
2007-06-19 22:00:00,8.6,9.25,9.45,6.8,6.01,10.43,8.92
2007-06-19 23:00:00,9.15,9.88,9.85,7.140000000000001,4.58,11.86,9.34
2007-06-20 00:00:00,9.87,10.81,9.7,9.12,5.3,12.06,9.49
2007-06-20 01:00:00,11.51,11.09,9.25,9.94,4.8500000000000005,11.27,9.25
2007-06-20 02:00:00,11.47,8.66,8.91,10.95,5.43,11.73,9.63
2007-06-20 03:00:00,12.54,6.2,7.76,10.99,5.69,11.64,6.890000000000001
2007-06-20 04:00:00,11.73,7.92,5.66,10.5,6.12,11.12,8.32
2007-06-20 05:00:00,12.08,8.17,6.28,8.19,6.5,8.870000000000001,8.35
2007-06-20 06:00:00,11.48,8.47,6.66,7.0,6.43,9.89,8.84
2007-06-20 07:00:00,11.43,8.58,6.29,6.2,7.35,9.82,9.36
2007-06-20 08:00:00,11.39,9.21,6.17,6.87,7.12,7.03,9.75
2007-06-20 09:00:00,11.4,8.98,6.24,6.38,6.92,5.63,9.08
2007-06-20 10:00:00,11.08,8.18,6.13,5.69,6.79,6.3500000000000005,8.18
2007-06-20 11:00:00,11.62,6.86,8.14,4.5200000000000005,6.96,6.7,8.11
2007-06-20 12:00:00,11.5,5.25,7.86,6.9,7.0600000000000005,7.65,7.36
2007-06-20 13:00:00,11.88,3.44,7.04,9.16,7.43,7.54,7.09
2007-06-20 14:00:00,11.14,1.67,6.41,7.43,6.82,7.84,6.01
2007-06-20 15:00:00,10.46,1.66,4.72,6.01,6.2700000000000005,9.03,4.33
2007-06-20 16:00:00,9.9,6.43,5.21,7.67,5.49,8.69,4.95
2007-06-20 17:00:00,8.870000000000001,7.32,6.97,8.63,3.86,8.28,5.24
2007-06-20 18:00:00,8.28,7.59,7.79,8.870000000000001,3.92,8.39,7.640000000000001
2007-06-20 19:00:00,8.53,5.89,8.92,9.49,3.28,9.42,8.26
2007-06-20 20:00:00,8.33,4.95,9.43,10.18,3.58,9.83,8.89
2007-06-20 21:00:00,9.49,6.3500000000000005,9.69,10.45,4.08,10.5,8.86
2007-06-20 22:00:00,9.78,7.86,9.97,10.52,4.58,12.07,9.06
2007-06-20 23:00:00,11.77,8.92,10.36,11.01,4.93,12.05,9.2
2007-06-21 00:00:00,13.2,11.51,10.28,11.33,5.09,12.53,9.42
2007-06-21 01:00:00,13.61,12.74,10.86,12.14,6.1000000000000005,12.3,7.58
2007-06-21 02:00:00,13.97,15.33,10.67,11.62,7.23,11.88,10.06
2007-06-21 03:00:00,12.56,17.73,11.76,10.17,8.51,11.93,10.01
2007-06-21 04:00:00,12.12,17.41,11.54,8.4,8.72,7.640000000000001,8.290000000000001
2007-06-21 05:00:00,12.2,17.85,9.81,4.7700000000000005,12.3,9.05,7.01
2007-06-21 06:00:00,8.97,15.41,10.81,4.63,11.83,9.73,6.5
2007-06-21 07:00:00,6.36,5.55,9.31,4.79,9.8,8.9,2.99
2007-06-21 08:00:00,5.19,8.89,6.05,4.8500000000000005,10.13,7.8,1.53
2007-06-21 09:00:00,5.5,7.930000000000001,6.3100000000000005,4.25,9.97,7.21,1.54
2007-06-21 10:00:00,6.41,7.84,7.82,5.62,9.8,8.22,1.53
2007-06-21 11:00:00,3.18,6.57,7.03,4.19,10.03,8.15,3.35
2007-06-21 12:00:00,3.5500000000000003,10.14,8.370000000000001,2.39,10.09,7.86,2.74
2007-06-21 13:00:00,3.68,9.78,5.26,1.88,8.620000000000001,8.66,2.26
2007-06-21 14:00:00,6.04,10.84,3.83,3.88,6.2,9.07,3.4
2007-06-21 15:00:00,0.92,8.74,2.64,1.69,4.22,6.43,1.5
2007-06-21 16:00:00,2.46,3.28,2.58,0.88,2.01,7.32,2.2
2007-06-21 17:00:00,2.5500000000000003,0.5700000000000001,2.0,0.79,3.41,6.2,1.75
2007-06-21 18:00:00,2.97,1.28,2.87,0.55,3.95,6.44,1.47
2007-06-21 19:00:00,3.87,1.1,4.14,1.48,3.66,5.8100000000000005,1.21
2007-06-21 20:00:00,4.09,0.5,6.0600000000000005,1.29,4.13,5.47,0.53
2007-06-21 21:00:00,4.18,5.24,8.370000000000001,2.75,3.63,5.34,4.97
2007-06-21 22:00:00,4.54,11.6,10.72,3.0500000000000003,4.51,5.96,4.48
2007-06-21 23:00:00,3.49,14.78,11.54,3.12,4.5,6.25,9.3
2007-06-22 00:00:00,3.33,16.41,10.81,2.96,4.83,6.140000000000001,10.39
2007-06-22 01:00:00,8.33,18.74,9.64,3.94,5.19,7.36,12.82
2007-06-22 02:00:00,8.59,20.31,9.82,4.74,5.65,7.57,13.36
2007-06-22 03:00:00,9.36,20.89,10.18,7.5,6.1000000000000005,7.23,7.77
2007-06-22 04:00:00,10.17,21.16,10.59,7.48,6.22,8.040000000000001,8.63
2007-06-22 05:00:00,10.0,20.73,10.32,5.45,6.53,11.14,8.53
2007-06-22 06:00:00,10.19,19.97,10.17,2.07,7.1000000000000005,9.09,2.83
2007-06-22 07:00:00,8.97,19.57,10.01,2.25,8.17,8.78,2.64
2007-06-22 08:00:00,6.38,19.46,9.37,3.61,6.79,7.95,1.8
2007-06-22 09:00:00,3.31,18.4,9.63,3.18,6.44,7.54,1.13
2007-06-22 10:00:00,3.06,17.55,9.41,2.87,4.55,7.09,1.88
2007-06-22 11:00:00,2.06,16.61,7.25,2.77,3.34,7.36,2.43
2007-06-22 12:00:00,2.7,14.75,6.8500000000000005,2.81,3.12,6.8,2.41
2007-06-22 13:00:00,1.93,11.87,6.41,3.04,1.25,6.87,2.65
2007-06-22 14:00:00,1.5,7.81,3.1,2.36,0.58,6.63,2.98
2007-06-22 15:00:00,1.92,2.79,1.46,1.56,2.24,5.92,2.11
2007-06-22 16:00:00,2.33,0.86,1.33,0.37,3.46,5.47,2.07
2007-06-22 17:00:00,4.66,2.16,1.52,0.62,3.91,4.67,1.4
2007-06-22 18:00:00,5.24,1.81,1.7,2.56,5.1000000000000005,3.94,1.85
2007-06-22 19:00:00,5.53,2.16,1.26,3.47,5.92,2.77,1.58
2007-06-22 20:00:00,5.33,3.2,1.39,3.88,6.21,2.22,2.41
2007-06-22 21:00:00,4.7700000000000005,1.21,1.93,3.64,6.41,2.5,4.08
2007-06-22 22:00:00,4.79,9.44,8.52,3.58,6.63,2.74,5.74
2007-06-22 23:00:00,2.92,11.98,9.02,4.7700000000000005,6.58,7.69,6.5
2007-06-23 00:00:00,7.21,14.6,11.4,5.38,7.71,7.82,5.93
2007-06-23 01:00:00,6.37,17.150000000000002,11.62,5.76,7.16,7.43,3.74
2007-06-23 02:00:00,6.41,19.58,10.73,5.13,7.07,8.0,5.55
2007-06-23 03:00:00,6.01,20.76,11.0,10.58,7.4,9.33,2.5
2007-06-23 04:00:00,5.89,21.11,10.59,8.8,11.34,8.34,3.58
2007-06-23 05:00:00,5.8,21.67,11.1,2.11,9.9,10.11,2.87
2007-06-23 06:00:00,4.87,21.51,10.97,3.23,7.75,11.04,2.13
2007-06-23 07:00:00,4.83,21.05,11.59,3.63,5.99,10.42,2.1
2007-06-23 08:00:00,4.11,20.46,11.67,3.29,5.61,8.370000000000001,2.26
2007-06-23 09:00:00,2.0,17.46,12.53,4.73,5.83,9.19,5.5600000000000005
2007-06-23 10:00:00,0.9,18.92,11.58,5.08,5.41,9.64,9.38
2007-06-23 11:00:00,0.67,15.34,9.39,4.88,7.03,9.84,10.82
2007-06-23 12:00:00,0.93,7.52,9.92,4.0,6.91,9.25,5.91
2007-06-23 13:00:00,1.44,12.72,8.4,2.29,5.5,8.17,4.92
2007-06-23 14:00:00,1.93,14.21,5.3500000000000005,2.43,4.44,7.26,3.7
2007-06-23 15:00:00,2.89,11.79,3.2,1.96,6.17,6.3,2.34
2007-06-23 16:00:00,2.76,9.72,3.56,2.58,6.74,6.05,2.02
2007-06-23 17:00:00,3.65,6.79,4.8100000000000005,4.04,7.1000000000000005,5.4,2.56
2007-06-23 18:00:00,4.7700000000000005,4.05,6.08,5.28,6.140000000000001,5.5600000000000005,2.81
2007-06-23 19:00:00,4.76,2.91,7.98,6.46,6.2,8.870000000000001,1.56
2007-06-23 20:00:00,4.2,8.31,9.34,6.7700000000000005,6.84,10.46,7.48
2007-06-23 21:00:00,4.63,14.58,12.87,7.140000000000001,6.86,9.9,8.46
2007-06-23 22:00:00,9.5,17.39,13.94,6.78,7.26,11.04,7.890000000000001
2007-06-23 23:00:00,9.61,19.6,14.25,7.61,7.55,10.68,13.53
2007-06-24 00:00:00,9.41,21.09,14.3,9.81,7.32,9.88,15.11
2007-06-24 01:00:00,8.86,21.81,12.5,11.57,7.5,10.02,5.15
2007-06-24 02:00:00,7.57,22.34,11.99,9.48,7.41,9.84,9.07
2007-06-24 03:00:00,7.63,23.18,13.06,7.09,8.38,7.97,10.23
2007-06-24 04:00:00,6.28,23.59,13.65,8.28,8.24,8.47,9.44
2007-06-24 05:00:00,3.2,23.13,13.61,4.61,6.34,7.930000000000001,10.03
2007-06-24 06:00:00,2.35,23.56,13.72,5.01,7.28,7.32,10.24
2007-06-24 07:00:00,1.89,21.7,13.88,5.33,7.4,8.66,10.18
2007-06-24 08:00:00,2.5,19.08,14.3,4.71,9.59,8.75,10.78
2007-06-24 09:00:00,2.86,18.89,14.69,4.16,7.81,6.93,11.33
2007-06-24 10:00:00,2.29,12.67,14.28,3.85,7.54,6.62,11.57
2007-06-24 11:00:00,2.29,9.37,9.92,4.2700000000000005,7.640000000000001,7.79,10.26
2007-06-24 12:00:00,2.07,6.3500000000000005,6.53,4.3100000000000005,7.26,9.31,8.85
2007-06-24 13:00:00,4.03,4.23,5.32,5.33,7.82,9.67,5.55
2007-06-24 14:00:00,3.19,4.92,4.96,5.91,6.9,9.26,3.52
2007-06-24 15:00:00,3.34,9.52,6.68,3.75,6.43,8.55,2.45
2007-06-24 16:00:00,2.77,13.5,7.47,6.5600000000000005,5.87,8.14,3.62
2007-06-24 17:00:00,3.09,12.53,8.43,8.26,5.7,8.13,7.12
2007-06-24 18:00:00,3.39,13.29,9.01,9.6,6.0600000000000005,8.5,9.15
2007-06-24 19:00:00,3.06,14.87,8.69,10.5,5.8100000000000005,8.22,8.92
2007-06-24 20:00:00,4.37,16.28,8.9,13.16,6.57,9.43,9.26
2007-06-24 21:00:00,4.98,17.19,9.04,14.46,6.48,10.83,8.99
2007-06-24 22:00:00,4.8,18.7,9.29,15.23,6.38,12.63,8.46
2007-06-24 23:00:00,7.24,19.82,9.77,15.71,6.18,13.91,8.64
2007-06-25 00:00:00,10.14,20.61,10.82,15.2,6.65,14.06,8.59
2007-06-25 01:00:00,11.98,21.18,11.53,13.62,6.98,13.04,5.71
2007-06-25 02:00:00,13.8,21.51,10.53,10.89,6.6000000000000005,12.96,11.37
2007-06-25 03:00:00,14.6,22.06,11.38,9.94,6.63,12.52,10.5
2007-06-25 04:00:00,14.69,22.03,12.65,7.96,6.96,9.9,9.58
2007-06-25 05:00:00,14.6,19.53,12.24,5.04,7.0,9.82,6.140000000000001
2007-06-25 06:00:00,15.15,16.71,9.61,4.78,10.74,10.8,6.74
2007-06-25 07:00:00,14.98,13.25,7.32,4.69,9.72,12.3,7.81
2007-06-25 08:00:00,14.82,8.83,9.43,7.140000000000001,10.44,11.13,5.75
2007-06-25 09:00:00,14.28,10.1,8.81,8.58,10.39,10.01,4.47
2007-06-25 10:00:00,14.09,10.1,8.040000000000001,2.6,10.3,9.5,5.58
2007-06-25 11:00:00,13.67,10.83,9.52,4.65,10.5,9.39,3.28
2007-06-25 12:00:00,13.53,12.83,6.72,6.17,9.45,9.55,2.52
2007-06-25 13:00:00,13.83,4.45,5.41,4.0600000000000005,7.61,8.82,2.8000000000000003
2007-06-25 14:00:00,13.11,3.44,2.69,3.01,6.97,8.66,1.98
2007-06-25 15:00:00,9.49,0.85,1.62,2.18,5.54,8.05,2.61
2007-06-25 16:00:00,2.9,2.77,1.48,2.38,4.97,8.53,1.72
2007-06-25 17:00:00,6.76,1.52,1.3,5.22,4.95,8.13,1.73
2007-06-25 18:00:00,6.96,1.49,0.42,3.94,5.08,7.19,1.94
2007-06-25 19:00:00,0.48,1.84,0.7000000000000001,3.08,4.58,7.08,2.59
2007-06-25 20:00:00,6.18,1.46,1.05,1.62,4.64,5.61,2.37
2007-06-25 21:00:00,9.2,1.31,2.47,2.5,4.57,5.5,3.27
2007-06-25 22:00:00,8.92,2.69,6.5600000000000005,3.18,5.09,5.15,6.67
2007-06-25 23:00:00,7.96,8.5,7.68,3.74,5.34,5.58,7.56
2007-06-26 00:00:00,9.88,11.98,8.51,2.82,5.0600000000000005,6.28,9.15
2007-06-26 01:00:00,10.89,13.06,8.870000000000001,4.73,5.0200000000000005,5.74,6.0200000000000005
2007-06-26 02:00:00,10.86,15.66,9.38,5.74,5.8,6.05,0.96
2007-06-26 03:00:00,11.6,16.48,9.3,8.790000000000001,6.51,6.88,5.48
2007-06-26 04:00:00,11.66,15.73,10.5,9.44,6.44,6.83,3.44
2007-06-26 05:00:00,12.54,14.35,10.36,8.43,5.66,6.91,2.53
2007-06-26 06:00:00,13.11,12.45,9.67,2.38,5.5200000000000005,6.72,1.99
2007-06-26 07:00:00,13.43,12.79,7.74,2.52,5.65,7.3,2.44
2007-06-26 08:00:00,13.7,11.17,7.07,2.97,5.44,7.05,1.26
2007-06-26 09:00:00,14.52,8.11,5.96,4.41,5.83,6.95,1.88
2007-06-26 10:00:00,14.03,4.64,3.49,3.11,6.04,8.0,0.78
2007-06-26 11:00:00,14.37,2.19,2.36,2.74,4.87,6.67,1.99
